"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
1,0.17711,1,1,2,1.7573,1,1,0.039415,1,1,
1,0.49266,1,1,2,1.5467,1,2,0.11365,1,1,
1,0.36099,1,2,1,1.3574,1,1,0.092854,1,1,
1,0.20083,1,2,2,1.701,0,2,0.12377,1,1,
1,1.9187,1,1,2,1.1092,1,1,0.038114,1,1,
1,0.44381,1,2,1,1.0066,1,1,0.094544,1,1,
1,0.23034,1,2,2,1.5973,0,2,0.11425,1,1,
1,0.60987,1,1,2,1.6592,1,2,0.12277,1,1,
1,0.50553,1,2,1,1.58,1,1,0.094417,1,1,
1,1.5577,1,1,2,1.91,1,1,0.039475,1,1,
1,0.056778,1,1,1,1.636,0,1,0.090355,1,1,
1,0.37269,1,2,1,1.5256,1,1,0.09475,1,1,
1,0.32905,1,2,1,1.2596,1,1,0.086167,1,1,
1,0.59163,1,2,2,1.0512,0,1,0.039412,1,1,
1,0.50711,1,2,1,1.732,1,1,0.09186,1,1,
1,0.75991,1,1,2,1.1643,1,1,0.040442,1,1,
1,0.35226,1,2,1,1.2804,1,2,0.26346,1,1,
1,0.042391,1,1,1,1.2594,0,2,0.25722,1,1,
1,0.48809,1,2,1,1.5471,1,2,0.26071,1,1,
1,0.38831,1,2,1,1.5413,1,2,0.28034,1,1,
1,0.11035,1,1,1,1.7881,0,1,0.095626,1,1,
1,0.081259,1,2,1,1.8696,1,2,0.26825,1,1,
1,0.70897,1,2,2,1.7875,0,1,0.04167,1,1,
1,0.12565,1,2,1,1.9694,1,1,0.088799,1,1,
1,0.090237,1,1,2,1.1805,1,2,0.11327,1,1,
1,0.62076,1,2,1,1.9306,1,2,0.26819,1,1,
1,0.52093,1,1,2,1.0452,1,2,0.11896,1,1,
1,0.70314,1,2,2,1.2406,0,1,0.03998,1,1,
1,0.5112,1,2,1,1.0089,1,2,0.27308,1,1,
1,0.68326,1,2,1,1.6716,1,2,0.26605,1,1,
1,0.67501,1,1,2,1.9048,1,2,0.11356,1,1,
1,0.41327,1,1,2,1.5724,1,2,0.11348,1,1,
1,0.54724,1,1,2,1.1555,1,2,0.11327,1,1,
1,0.60394,1,1,2,1.5024,1,1,0.040332,1,1,
1,0.082519,1,1,1,1.5677,0,2,0.27068,1,1,
1,0.29593,1,2,1,1.1883,1,1,0.086646,1,1,
1,0.073918,1,2,1,1.3242,1,2,0.27813,1,1,
1,0.074668,1,2,2,1.716,0,1,0.037945,1,1,
1,0.057685,1,1,1,1.5529,0,1,0.093814,1,1,
1,0.41514,1,1,2,1.1423,1,2,0.1183,1,1,
1,0.48031,1,2,1,1.3804,1,2,0.27329,1,1,
1,0.1094,1,1,1,1.3966,0,2,0.26278,1,1,
1,0.39087,1,2,1,1.5767,1,2,0.28083,1,1,
1,0.57617,1,2,2,1.0194,0,1,0.039489,1,1,
1,0.41597,1,1,2,1.5776,1,2,0.11908,1,1,
1,0.29776,1,1,2,1.9322,1,1,0.039017,1,1,
1,0.37411,1,1,2,1.1069,1,2,0.12115,1,1,
1,0.27077,1,1,1,1.7321,0,2,0.25874,1,1,
1,0.45555,1,2,1,1.9705,1,2,0.27476,1,1,
1,0.51203,1,1,2,1.6089,1,1,0.041044,1,1,
1,0.042354,1,1,1,1.7197,0,2,0.27018,1,1,
1,1.1523,1,2,1,1.3028,1,1,0.092197,1,1,
1,0.17211,1,1,2,1.459,1,2,0.11546,1,1,
1,0.33411,1,2,1,1.048,1,2,0.27516,1,1,
1,0.30803,1,2,1,1.3854,1,1,0.088314,1,1,
1,0.98914,1,1,2,1.3617,1,1,0.04075,1,1,
1,0.59268,1,1,2,1.2876,1,1,0.040735,1,1,
1,0.12851,1,2,1,1.8167,1,2,0.28636,1,1,
1,0.36195,1,2,2,1.4505,0,1,0.039118,1,1,
1,0.11228,1,1,1,1.8066,0,2,0.27043,1,1,
1,0.38198,1,2,1,1.7902,1,1,0.091638,1,1,
1,0.41812,1,1,2,1.283,1,2,0.12286,1,1,
1,1.5342,1,1,2,1.0683,1,2,0.1119,1,1,
1,0.87989,1,1,2,1.0549,1,1,0.037977,1,1,
1,0.28513,1,1,2,1.6375,1,2,0.1243,1,1,
1,0.28024,1,2,1,1.4243,1,1,0.095385,1,1,
1,1.3997,1,2,1,1.9055,1,1,0.090102,1,1,
1,0.3975,1,2,1,1.4173,1,2,0.28168,1,1,
1,0.29863,1,2,2,1.1541,0,2,0.12409,1,1,
1,0.29155,1,2,1,1.54,1,2,0.27723,1,1,
1,0.053984,1,2,1,1.9371,1,1,0.089269,1,1,
1,0.23911,1,2,1,1.661,1,2,0.26884,1,1,
1,0.61519,1,2,2,1.3947,0,1,0.039093,1,1,
1,1.1212,1,1,2,1.259,1,1,0.040187,1,1,
1,0.10572,1,1,2,1.8479,1,1,0.039211,1,1,
1,NaN,1,0,2,1.9451,NaN,2,0.12443,1,1,
1,0.42924,1,2,1,1.377,1,1,0.089088,1,1,
1,0.84273,1,1,2,1.0673,1,1,0.038646,1,1,
1,0.54632,1,1,2,1.1816,1,1,0.041205,1,1,
1,0.14139,1,1,2,1.5757,1,2,0.11873,1,1,
1,0.4219,1,1,2,1.1859,1,2,0.12155,1,1,
1,0.31364,1,1,2,1.2914,1,2,0.11311,1,1,
1,0.29189,1,2,1,1.4617,1,1,0.090105,1,1,
1,0.39854,1,1,2,1.347,1,2,0.11246,1,1,
1,0.25793,1,2,1,1.3182,1,2,0.27693,1,1,
1,0.81712,1,1,2,1.4599,1,1,0.040303,1,1,
1,0.48237,1,2,1,1.2359,1,1,0.095068,1,1,
1,0.32602,1,1,2,1.0278,1,2,0.1203,1,1,
1,0.095251,1,2,1,1.6585,1,1,0.092596,1,1,
1,0.43821,1,2,1,1.1588,1,2,0.28307,1,1,
1,0.89065,1,2,1,1.8027,1,1,0.090257,1,1,
1,NaN,1,0,2,1.0949,NaN,2,0.12397,0,0,
1,0.38049,1,1,1,1.3754,1,2,0.27213,0,0,
1,0.80336,1,2,2,1.546,1,2,0.12387,0,0,
1,0.11075,1,1,2,1.1117,0,2,0.11269,0,0,
1,0.48327,1,2,1,1.9045,0,1,0.095882,0,0,
1,0.5506,1,2,1,1.6333,0,1,0.086478,0,0,
1,0.79077,1,1,2,1.9054,0,1,0.038531,0,0,
1,0.7251,1,2,2,1.6306,1,1,0.040684,0,0,
1,0.62114,1,1,1,1.0142,1,2,0.275,0,0,
1,0.09159,1,2,2,1.3165,1,1,0.039215,0,0,
1,1.2522,1,1,2,1.1119,0,1,0.038465,0,0,
1,0.37699,1,1,1,1.6295,1,1,0.086845,0,0,
1,0.62372,1,2,1,1.0607,0,1,0.088478,0,0,
1,0.36824,1,1,1,1.674,1,2,0.26154,0,0,
1,0.4196,1,1,1,1.4774,1,1,0.088704,0,0,
1,0.56768,1,2,2,1.3055,1,1,0.03764,0,0,
1,0.38502,1,2,2,1.5163,1,2,0.12271,0,0,
1,0.319,1,1,1,1.707,1,2,0.28694,0,0,
1,0.31328,1,2,2,1.8136,1,1,0.038113,0,0,
1,0.35909,1,1,1,1.3158,1,2,0.2783,0,0,
1,0.70836,1,2,2,1.3113,1,1,0.037334,0,0,
1,0.26957,1,2,2,1.345,1,2,0.1197,0,0,
1,0.28746,1,1,1,1.6663,1,1,0.092375,0,0,
1,0.24808,1,2,2,1.8611,1,2,0.11198,0,0,
1,0.13366,1,2,2,1.7618,1,2,0.11154,0,0,
1,0.33104,1,2,2,1.8758,1,2,0.11334,0,0,
