"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
32,0.69962,2,1,1,1.8799,1,2,0.47658,1,0,
32,1.7794,2,2,2,1.0954,1,1,0.08941,1,0,
32,0.36702,2,1,2,1.3526,0,2,0.2699,1,0,
32,NaN,2,0,2,1.5934,NaN,1,0.093821,1,0,
32,0.55264,2,2,2,1.5852,1,2,0.28686,1,0,
32,0.4991,2,1,1,1.6677,1,2,0.45922,1,0,
32,1.0266,2,2,2,1.648,1,1,0.094898,1,0,
32,0.61314,2,2,2,1.4334,1,2,0.27865,1,0,
32,0.51026,2,1,1,1.1398,1,2,0.46152,1,0,
32,0.62627,2,1,1,1.7519,1,2,0.48335,1,0,
32,0.94367,2,1,1,1.2418,1,1,0.15846,1,0,
32,0.51515,2,1,1,1.6505,1,1,0.16095,1,0,
32,0.62202,2,2,2,1.8574,1,1,0.091897,1,0,
32,0.5508,2,1,1,1.0844,1,1,0.15055,1,0,
32,0.40106,2,2,2,1.9721,1,2,0.27035,1,0,
32,NaN,2,0,2,1.0315,NaN,1,0.09475,1,0,
